company_name,company_website,ats,job_title,job_location,job_type,job_salary,job_description_short,job_contact_person,job_contact_email,job_url,source_raw,date
1inch,https://1inch.com/,Lever,"Senior Software Engineer, Backend (Nest.js)",Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/f6343d48-328c-4934-b211-64535491fc87,https://api.lever.co/v0/postings/1inch,2025-12-19
1inch,https://1inch.com/,Lever,"Senior Software Engineer, Backend (TypeScript)",Dubai,Full-time,,"1inch is the DeFi ecosystem building financial freedom for everyone. 1inch products help users and builders trade, hold and track digital assets - with the self-custody, comprehensive security and the intuitive user experience they need to unlock the potential of true crypto ownership. 1inch protocols and APIs provide core infrastructure across the DeFi industry and beyond.So if you’re someone who thinks big, moves fast and wants to make an impact right from day one, then get ready to join our i",,,https://jobs.lever.co/1inch/b429ef69-94ca-40c0-b7d2-23845e1a07e6,https://api.lever.co/v0/postings/1inch,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Be Part of our Talent Community,"Bengaluru, Karnataka, India; Berlin, Germany; Dublin, Dublin, Ireland; London, England, United Kingdom; Singapore, Central, Singapore",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/5748941003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Director of Engineering ,"Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7479045003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Engineering Manager, Full Stack","Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7538515003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Engineering Manager, Full Stack","London, England, United Kingdom",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7538513003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Engineering Manager, Full Stack","Dublin, Dublin, Ireland",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7538511003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Senior Engineering Manager (m/f/d),"Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7504346003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Staff Rust Developer (m/f/d),"Dublin, Dublin, Ireland",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7524798003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Staff Rust Developer (m/f/d),"Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7524796003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Staff Rust Developer (m/f/d),"London, England, United Kingdom",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7524799003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Staff Software Engineer, Full Stack (m/f/d)","Dublin, Dublin, Ireland",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/6683407003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Staff Software Engineer, Full Stack (m/f/d)","London, England, United Kingdom",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/6683406003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,"Staff Software Engineer, Full Stack (m/f/d)","Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/6680413003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Standards Architect,"Berlin, Germany",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7560902003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Standards Architect,"Singapore, Central, Singapore",,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7560928003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Affinidi,https://affinidi.com/,Greenhouse,Standards Architect,Worldwide,,,,,,https://job-boards.greenhouse.io/affinidi/jobs/7560933003,https://boards-api.greenhouse.io/v1/boards/affinidi/jobs,2025-12-19
Category Labs,https://category.xyz/,Ashby,Smart Contract Engineer,New York,FullTime,,"Category Labs https://category.xyz/ (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design and build at the frontier of decentralized technology. We strive to design and build step-function improvements over existing blockchain solutions. After raising $225M in series A funding, led by Paradigm, we are growing our team.


THE ROLE

Category Labs is looking for a Smart Contract Engineer to join the core engineering team to build at the application lay",,,https://jobs.ashbyhq.com/category-labs/776ce314-aa12-471b-921a-98e93d3a8584,https://api.ashbyhq.com/posting-api/job-board/category-labs?includeCompensation=true,2025-12-19
Category Labs,https://category.xyz/,Ashby,"Senior Software Engineer, Compiler",New York,FullTime,,"Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design and build at the frontier of decentralized technology. We strive to design and build step-function improvements over existing blockchain solutions. After raising $225M in series A funding, led by Paradigm, we are growing our team.


THE ROLE

We are looking for an exceptional compiler engineer to work on challenging greenfield projects that accelerate bytecode execution. For example",,,https://jobs.ashbyhq.com/category-labs/e5c34899-cea1-4d25-beae-56e21acef3dd,https://api.ashbyhq.com/posting-api/job-board/category-labs?includeCompensation=true,2025-12-19
Category Labs,https://category.xyz/,Ashby,Software Engineer,New York,FullTime,,"Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design and build at the frontier of decentralized technology. We strive to design and build step-function improvements over existing blockchain solutions. After raising $225M in series A funding, led by Paradigm, we are growing our team.


THE ROLE

We are looking for strong software engineers who enjoy solving challenging problems in performance engineering and/or distributed systems. Exp",,,https://jobs.ashbyhq.com/category-labs/0dfdffdf-cefb-48fb-bb3e-72afa37ccfdd,https://api.ashbyhq.com/posting-api/job-board/category-labs?includeCompensation=true,2025-12-19
Category Labs,https://category.xyz/,Ashby,Senior Software Engineer,New York,FullTime,,"Category Labs (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design and build at the frontier of decentralized technology. We strive to design and build step-function improvements over existing blockchain solutions. After raising $225M in series A funding, led by Paradigm, we are growing our team.


THE ROLE

We are hiring a Senior Software Engineer to research, design, and build core improvements to the blockchain protocol. Your work will involve d",,,https://jobs.ashbyhq.com/category-labs/45f674b2-d904-482e-a5e6-ece40b972e5a,https://api.ashbyhq.com/posting-api/job-board/category-labs?includeCompensation=true,2025-12-19
Category Labs,https://category.xyz/,Ashby,Technical Project Manager,New York,FullTime,,"Category Labs https://category.xyz/ (formerly known as Monad Labs) is a team of systems engineers and researchers on a mission to design and build at the frontier of decentralized technology. We strive to design and build step-function improvements over existing blockchain solutions. After raising $225M in series A funding, led by Paradigm, we are growing our team, laser-focused on delivering the first client for the Monad https://www.monad.xyz/ blockchain.


THE ROLE

We are looking for a Techn",,,https://jobs.ashbyhq.com/category-labs/bdfe89a6-83f6-4ab3-b642-180b7e2814a9,https://api.ashbyhq.com/posting-api/job-board/category-labs?includeCompensation=true,2025-12-19
